id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
611,"CDTX","Cidara Therapeutics to Present New Data on Novel drug-Fc conjugate CD388 at IDWeek 2023","https://www.globenewswire.com/news-release/2023/09/27/2750330/0/en/Cidara-Therapeutics-to-Present-New-Data-on-Novel-drug-Fc-conjugate-CD388-at-IDWeek-2023.html","Calendar of Events","2023-09-27 08:00:00","pre_market",1,1,426,427,-0,0,-0,"short","short",NaN
612,"CDTX","Cidara Therapeutics and Mundipharma receive positive CHMP opinion for rezafungin for the treatment of Invasive Candidiasis in adults(1)","https://www.globenewswire.com/news-release/2023/10/13/2760048/0/en/Cidara-Therapeutics-and-Mundipharma-receive-positive-CHMP-opinion-for-rezafungin-for-the-treatment-of-Invasive-Candidiasis-in-adults-1.html","Product / Services Announcement","2023-10-13 10:34:00","market_open",1,1,435,432,0,-0,0,"long","long",NaN
613,"CDTX","Cidara Therapeutics to Present New Preclinical Data on Novel Dual-Acting Drug-Fc Conjugates at ESMO Immuno-Oncology Annual Congress","https://www.globenewswire.com/news-release/2023/11/30/2788520/0/en/Cidara-Therapeutics-to-Present-New-Preclinical-Data-on-Novel-Dual-Acting-Drug-Fc-Conjugates-at-ESMO-Immuno-Oncology-Annual-Congress.html","Product / Services Announcement","2023-11-30 08:00:00","pre_market",1,1,455,455,0,0,0,"long","long",NaN
614,"CDTX","Cidara Therapeutics Provides Corporate Update and Reports Fourth Quarter and Full Year 2022 Financial Results","https://www.globenewswire.com/news-release/2023/03/23/2633001/0/en/Cidara-Therapeutics-Provides-Corporate-Update-and-Reports-Fourth-Quarter-and-Full-Year-2022-Financial-Results.html","Earnings Releases and Operating Results","2023-03-23 07:12:00","pre_market",2,2,392,395,-0,0,-0,"short","long",NaN
615,"CDTX","Cidara Therapeutics to Present Ongoing Development of Drug-Fc Conjugates (DFC) Including CD73-Targeting DFC From Its Cloudbreak® Platform at Adenosine-Pathway Targeted Cancer Immunotherapy Summit","https://www.globenewswire.com/news-release/2023/06/20/2691268/0/en/Cidara-Therapeutics-to-Present-Ongoing-Development-of-Drug-Fc-Conjugates-DFC-Including-CD73-Targeting-DFC-From-Its-Cloudbreak-Platform-at-Adenosine-Pathway-Targeted-Cancer-Immunoth.html","Clinical Study","2023-06-20 09:55:00","market_open",1,1,437,437,0,-0,0,"long","long",NaN
616,"CDTX","Cidara Therapeutics Named as a San Diego Metro Area Top Workplace","https://www.globenewswire.com/news-release/2023/11/20/2783213/0/en/Cidara-Therapeutics-Named-as-a-San-Diego-Metro-Area-Top-Workplace.html","Contests/Awards","2023-11-20 08:00:00","pre_market",1,1,451,451,-0,-0,-0,"short","short",NaN
617,"CDTX","Cidara Therapeutics to Present at Adenosine Pathway Targeted Cancer Immunotherapy Summit","https://www.globenewswire.com/news-release/2023/06/13/2687061/0/en/Cidara-Therapeutics-to-Present-at-Adenosine-Pathway-Targeted-Cancer-Immunotherapy-Summit.html","Health","2023-06-13 08:00:00","pre_market",1,1,434,435,-0,0,-0,"short","short",NaN
618,"CDTX","Cidara Therapeutics Announces Janssen’s Election to Proceed Under its License Agreement Relating to Novel Drug-Fc Conjugates Targeting Influenza","https://www.globenewswire.com/news-release/2023/09/06/2738348/0/en/Cidara-Therapeutics-Announces-Janssen-s-Election-to-Proceed-Under-its-License-Agreement-Relating-to-Novel-Drug-Fc-Conjugates-Targeting-Influenza.html","Business Contracts","2023-09-06 08:00:00","pre_market",1,1,449,448,0,-0,0,"long","long",NaN
619,"CDTX","Cidara Therapeutics to Host Virtual Research & Development Day on its Cloudbreak® Development Pipeline on September 21, 2023","https://www.globenewswire.com/news-release/2023/09/07/2739260/0/en/Cidara-Therapeutics-to-Host-Virtual-Research-Development-Day-on-its-Cloudbreak-Development-Pipeline-on-September-21-2023.html","Calendar of Events","2023-09-07 08:00:00","pre_market",1,1,446,443,-0,-0,-0,"short","short",NaN
620,"CDTX","Cidara Therapeutics Presents New Preclinical and Clinical Data on Novel Drug-Fc Conjugate CD388 at IDWeek 2023","https://www.globenewswire.com/news-release/2023/10/11/2758360/0/en/Cidara-Therapeutics-Presents-New-Preclinical-and-Clinical-Data-on-Novel-Drug-Fc-Conjugate-CD388-at-IDWeek-2023.html","Health","2023-10-11 08:30:00","pre_market",1,1,435,436,0,0,0,"long","long",NaN
605,"CDMO","Avid Bioservices Unveils Completed Mammalian Cell Facilities Expansion Providing Significantly Increased Capacity for Existing and Future Customers","https://www.globenewswire.com/news-release/2023/04/04/2640637/0/en/Avid-Bioservices-Unveils-Completed-Mammalian-Cell-Facilities-Expansion-Providing-Significantly-Increased-Capacity-for-Existing-and-Future-Customers.html","Health","2023-04-04 08:05:00","pre_market",19,19,411,412,0,0,0,"long","long",NaN
621,"CDTX","Cidara Therapeutics Receives $20 Million Milestone Payment Following FDA Approval of REZZAYO™","https://www.globenewswire.com/news-release/2023/04/24/2652645/0/en/Cidara-Therapeutics-Receives-20-Million-Milestone-Payment-Following-FDA-Approval-of-REZZAYO.html","Product / Services Announcement","2023-04-24 08:00:00","pre_market",1,1,412,412,0,-0,0,"long","long",NaN
606,"CDMO","Avid Bioservices Partners With California Institute for Regenerative Medicine (CIRM) to Provide CDMO Services for Cell and Gene Therapy (CGT) Programs","https://www.globenewswire.com/news-release/2023/11/08/2776212/0/en/Avid-Bioservices-Partners-With-California-Institute-for-Regenerative-Medicine-CIRM-to-Provide-CDMO-Services-for-Cell-and-Gene-Therapy-CGT-Programs.html","Product / Services Announcement","2023-11-08 08:05:00","pre_market",6,6,437,438,0,0,0,"long","long",NaN
607,"CDMO","Avid Bioservices Appoints Oksana Lukash as Vice President, People","https://www.globenewswire.com/news-release/2022/11/16/2557167/0/en/Avid-Bioservices-Appoints-Oksana-Lukash-as-Vice-President-People.html","Management statements","2022-11-16 08:05:00","pre_market",16,15,398,397,-0,-0,-0,"short","short",NaN
629,"CELU","Celularity Inc. Announces $6 Million Registered Direct Offering","https://www.globenewswire.com/news-release/2023/04/05/2641778/0/en/Celularity-Inc-Announces-6-Million-Registered-Direct-Offering.html","Financing Agreements","2023-04-05 09:00:00","pre_market",1,1,409,408,-0,-0,-0,"short","short",NaN
630,"CELU","Celularity Announces Commercial Biomaterial Products Receive Saudi Food and Drug Authority (SFDA) Product Classification","https://www.globenewswire.com/news-release/2023/10/18/2762428/0/en/Celularity-Announces-Commercial-Biomaterial-Products-Receive-Saudi-Food-and-Drug-Authority-SFDA-Product-Classification.html","Regulatory information","2023-10-18 09:00:00","pre_market",0,0,436,434,-0,-0,0,"long","long",NaN
631,"CELU","Celularity Receives U.S. Food And Drug Administration (FDA) Preliminary Assessment For Celularity’s Investigational Fuse Bone Void Filler To Be Regulated As A Device By FDA’s Center For Devices And Radiological Health","https://www.globenewswire.com/news-release/2023/04/03/2639651/0/en/Celularity-Receives-U-S-Food-And-Drug-Administration-FDA-Preliminary-Assessment-For-Celularity-s-Investigational-Fuse-Bone-Void-Filler-To-Be-Regulated-As-A-Device-By-FDA-s-Center-F.html","Product / Services Announcement","2023-04-03 09:00:00","pre_market",1,1,409,409,0,-0,0,"long","long",NaN
632,"CELU","Celularity’s Dr. Robert Hariri To Co-Chair The 2023 International Precision Medicine Center (IPMC) Conference “Beyond Longevity: Live 120 Like 50™”","https://www.globenewswire.com/news-release/2023/04/12/2645388/0/en/Celularity-s-Dr-Robert-Hariri-To-Co-Chair-The-2023-International-Precision-Medicine-Center-IPMC-Conference-Beyond-Longevity-Live-120-Like-50.html","Calendar of Events","2023-04-12 09:00:00","pre_market",1,1,410,412,0,0,0,"long","long",NaN
633,"CELU","Celularity Inc. Announces Receipt of Nasdaq Notice Regarding Late Form 10-Q Filing","https://www.globenewswire.com/news-release/2023/11/24/2785689/0/en/Celularity-Inc-Announces-Receipt-of-Nasdaq-Notice-Regarding-Late-Form-10-Q-Filing.html","Exchange Members","2023-11-24 13:15:00","market_open",0,0,455,455,0,0,0,"long","short",NaN
634,"CELU","Celularity Announces Clinical Data on  Human Placental-Derived Unmodified Allogeneic Natural Killer Cell Therapy Candidate Cynk-001 in Adult Patients With Relapsed Refractory and Measurable Residual Disease-Positive Acute Myeloid Leukemia","https://www.globenewswire.com/news-release/2023/04/27/2656412/0/en/Celularity-Announces-Clinical-Data-on-Human-Placental-Derived-Unmodified-Allogeneic-Natural-Killer-Cell-Therapy-Candidate-Cynk-001-in-Adult-Patients-With-Relapsed-Refractory-and-Me.html","Clinical Study","2023-04-27 09:00:00","pre_market",1,1,404,407,0,0,0,"long","long",NaN
635,"CELU","Celularity and Verséa Ophthalmics Announce Exclusive U.S. Commercialization Agreement to Distribute Biovance® and Biovance® 3l Ocular For Ophthalmic Applications","https://www.globenewswire.com/news-release/2023/07/27/2712254/0/en/Celularity-and-Vers%C3%A9a-Ophthalmics-Announce-Exclusive-U-S-Commercialization-Agreement-to-Distribute-Biovance-and-Biovance-3l-Ocular-For-Ophthalmic-Applications.html","Product / Services Announcement","2023-07-27 09:00:00","pre_market",0,0,456,459,-0,0,-0,"short","short",NaN
636,"CELU","Celularity Announces Acceptance of Poster Presentation at 2023 Society for Biomaterials Annual Meeting","https://www.globenewswire.com/news-release/2023/04/04/2640787/0/en/Celularity-Announces-Acceptance-of-Poster-Presentation-at-2023-Society-for-Biomaterials-Annual-Meeting.html","Calendar of Events","2023-04-04 09:00:00","pre_market",1,1,411,412,0,0,0,"long","long",NaN
637,"CELU","Celularity Inc. Announces $3 Million Registered Direct Offering","https://www.globenewswire.com/news-release/2023/07/27/2712276/0/en/Celularity-Inc-Announces-3-Million-Registered-Direct-Offering.html","Stock Market News","2023-07-27 09:07:00","pre_market",0,0,456,459,-0,0,-0,"short","short",NaN
622,"CDTX","Cidara Therapeutics Announces Appointment of Nicole Davarpanah, M.D., J.D., as Senior Vice President of Translational Research & Development","https://www.globenewswire.com/news-release/2023/08/16/2726300/0/en/Cidara-Therapeutics-Announces-Appointment-of-Nicole-Davarpanah-M-D-J-D-as-Senior-Vice-President-of-Translational-Research-Development.html","Company Announcement","2023-08-16 08:00:00","pre_market",1,1,443,442,-0,-0,-0,"short","short",NaN
623,"CDTX","Cidara Therapeutics Presents New Promising Preclincal Data on Novel Dual-Acting Drug-Fc Conjugates at ESMO Immuno-Oncology Annual Congress","https://www.globenewswire.com/news-release/2023/12/07/2792476/0/en/Cidara-Therapeutics-Presents-New-Promising-Preclincal-Data-on-Novel-Dual-Acting-Drug-Fc-Conjugates-at-ESMO-Immuno-Oncology-Annual-Congress.html","Clinical Study","2023-12-07 08:00:00","pre_market",1,1,455,457,0,0,0,"long","long",NaN
624,"CDTX","Cidara Therapeutics to Participate in Upcoming Investor Conferences","https://www.globenewswire.com/news-release/2023/03/31/2638585/0/en/Cidara-Therapeutics-to-Participate-in-Upcoming-Investor-Conferences.html","Calendar of Events","2023-03-31 08:00:00","pre_market",1,1,404,405,-0,0,-0,"short","short",NaN
625,"CDTX","Cidara Therapeutics Announces Completion of Enrollment in Phase 3 Restore Trial of Rezafungin in China","https://www.globenewswire.com/news-release/2023/12/06/2791705/0/en/Cidara-Therapeutics-Announces-Completion-of-Enrollment-in-Phase-3-Restore-Trial-of-Rezafungin-in-China.html","Product / Services Announcement","2023-12-06 08:00:00","pre_market",1,1,457,459,-0,0,-0,"short","short",NaN
626,"CDTX","Cidara Therapeutics Receives $11.14 Million Milestone Payment Following European Approval of REZZAYO","https://www.globenewswire.com/news-release/2024/02/12/2827490/0/en/Cidara-Therapeutics-Receives-11-14-Million-Milestone-Payment-Following-European-Approval-of-REZZAYO.html","Health","2024-02-12 08:00:00","pre_market",1,1,501,501,0,-0,0,"long","long",NaN
627,"CDTX","Cidara Therapeutics Announces European Approval of REZZAYO® (rezafungin) for the Treatment of Invasive Candidiasis in Adults","https://www.globenewswire.com/news-release/2023/12/22/2800553/0/en/Cidara-Therapeutics-Announces-European-Approval-of-REZZAYO-rezafungin-for-the-Treatment-of-Invasive-Candidiasis-in-Adults.html","Clinical Study","2023-12-22 07:30:00","pre_market",1,1,473,474,0,0,0,"long","long",NaN
650,"CERT","Certara Announces 300th Regulatory Submission Milestone Using its Technology-enabled Services and Software","https://www.globenewswire.com/news-release/2023/09/19/2745582/0/en/Certara-Announces-300th-Regulatory-Submission-Milestone-Using-its-Technology-enabled-Services-and-Software.html","Management statements","2023-09-19 08:15:00","pre_market",14,14,444,443,0,-0,0,"long","long",NaN
652,"CERT","Arsenal Capital Partners Increases Investment in Global Biosimulation Leader Certara with $449M Stock Purchase","https://www.globenewswire.com/news-release/2022/11/07/2549670/0/en/Arsenal-Capital-Partners-Increases-Investment-in-Global-Biosimulation-Leader-Certara-with-449M-Stock-Purchase.html","Changes in company's own shares","2022-11-07 08:00:00","pre_market",11,12,376,378,0,0,0,"long","long",NaN
653,"CERT","Certara Customers Received 90 Percent of US FDA Novel Drug Approvals for 9th Consecutive Year","https://www.globenewswire.com/news-release/2023/04/27/2656261/0/en/Certara-Customers-Received-90-Percent-of-US-FDA-Novel-Drug-Approvals-for-9th-Consecutive-Year.html","Health","2023-04-27 08:00:00","pre_market",24,24,404,407,0,0,0,"long","long",NaN
638,"CELU","Celularity Human Placental-Derived  Advanced Biomaterials Demonstrate Superior Biocompatibility and Better Support Differentiated Cell Functions in Studies","https://www.globenewswire.com/news-release/2023/07/18/2706479/0/en/Celularity-Human-Placental-Derived-Advanced-Biomaterials-Demonstrate-Superior-Biocompatibility-and-Better-Support-Differentiated-Cell-Functions-in-Studies.html","Clinical Study","2023-07-18 09:00:00","pre_market",0,0,451,450,0,-0,0,"long","long",NaN
639,"CELU","Celularity Announces Multi-Year Research Collaboration Services Agreement With Regeneron","https://www.globenewswire.com/news-release/2023/08/29/2733451/0/en/Celularity-Announces-Multi-Year-Research-Collaboration-Services-Agreement-With-Regeneron.html","Calendar of Events","2023-08-29 09:00:00","pre_market",0,0,443,443,0,-0,0,"long","long",NaN
640,"CELU","Celularity Announces Advisory Guidance From Tamer Group Regarding Anticipated 2023 Purchase Orders for Celularity Branded Halal-Certified Biomaterial Products","https://www.globenewswire.com/news-release/2023/05/10/2665590/0/en/Celularity-Announces-Advisory-Guidance-From-Tamer-Group-Regarding-Anticipated-2023-Purchase-Orders-for-Celularity-Branded-Halal-Certified-Biomaterial-Products.html","Management statements","2023-05-10 09:00:00","pre_market",0,0,411,414,0,0,0,"long","long",NaN
641,"CELU","Celularity Announces Agreement with AD Ports Group for Exclusive Product Distribution in Various Territories in the Gulf Cooperation Council Regions and Egypt","https://www.globenewswire.com/news-release/2023/03/28/2635736/0/en/Celularity-Announces-Agreement-with-AD-Ports-Group-for-Exclusive-Product-Distribution-in-Various-Territories-in-the-Gulf-Cooperation-Council-Regions-and-Egypt.html","Partnerships","2023-03-28 09:00:00","pre_market",1,1,396,396,0,-0,0,"long","long",NaN
642,"CELU","Correcting & Replacing -- Celularity Receives Preliminary Assessment of Product Classification and Jurisdiction for Its Investigational Celularity Tendon Wrap (CTW) to be Regulated  as a Device Within U.S. Food and Drug Administration (FDA) Center for Devices and Radiological Health (CDRH)","https://www.globenewswire.com/news-release/2023/02/02/2600378/0/en/Correcting-Replacing-Celularity-Receives-Preliminary-Assessment-of-Product-Classification-and-Jurisdiction-for-Its-Investigational-Celularity-Tendon-Wrap-CTW-to-be-Regulated-as-a-D.html","Licensing Agreements","2023-02-02 07:53:00","pre_market",1,1,411,415,-0,0,-0,"short","short",NaN
643,"CELU","Celularity Tissue Factor Gene Knockout of Allogeneic Stromal Cells Significantly Lowers Thrombotic Effects; Study Highlights Critical Importance of Gene Editing Capability","https://www.globenewswire.com/news-release/2023/06/01/2680450/0/en/Celularity-Tissue-Factor-Gene-Knockout-of-Allogeneic-Stromal-Cells-Significantly-Lowers-Thrombotic-Effects-Study-Highlights-Critical-Importance-of-Gene-Editing-Capability.html","Clinical Study","2023-06-01 09:15:00","pre_market",1,1,418,418,0,0,0,"long","long",NaN
644,"CELU","Celularity Announces Net Sales Expectations for First Quarter 2024 and Full Year 2024, Reiterates Advanced Biomaterial Product Commercial and Development Pipeline","https://www.globenewswire.com/news-release/2024/02/01/2822062/0/en/Celularity-Announces-Net-Sales-Expectations-for-First-Quarter-2024-and-Full-Year-2024-Reiterates-Advanced-Biomaterial-Product-Commercial-and-Development-Pipeline.html","Health","2024-02-01 09:00:00","pre_market",0,0,483,485,0,0,0,"long","long",NaN
645,"CELU","Celularity Releases CEO Letter to Shareholders","https://www.globenewswire.com/news-release/2024/01/18/2811877/0/en/Celularity-Releases-CEO-Letter-to-Shareholders.html","Major shareholder announcements","2024-01-18 13:40:00","market_open",0,0,474,476,0,0,0,"long","long",NaN
